51.477583,-113.134117,1379.4,13:44:31
51.477483,-113.134083,1388.4,13:44:33
51.477400,-113.134083,1397.0,13:44:35
51.477283,-113.134117,1403.9,13:44:37
51.477183,-113.134150,1409.6,13:44:39
51.477067,-113.134167,1415.3,13:44:41
51.476950,-113.134133,1422.9,13:44:43
51.476800,-113.134117,1431.9,13:44:45
51.476650,-113.134117,1441.9,13:44:47
51.476517,-113.134150,1452.1,13:44:49
51.476383,-113.134200,1462.1,13:44:51
51.476217,-113.134250,1471.3,13:44:53
51.476083,-113.134317,1480.0,13:44:55
51.475950,-113.134367,1488.6,13:44:57
51.475800,-113.134400,1497.3,13:44:59
51.475683,-113.134450,1506.3,13:45:01
51.475567,-113.134483,1515.7,13:45:03
51.475433,-113.134517,1525.4,13:45:05
51.475333,-113.134550,1533.5,13:45:07
51.475217,-113.134583,1539.9,13:45:09
51.475100,-113.134617,1545.3,13:45:11
51.475000,-113.134600,1550.9,13:45:13
51.474867,-113.134583,1558.1,13:45:15
51.474717,-113.134550,1566.7,13:45:17
51.474567,-113.134550,1575.2,13:45:19
51.474417,-113.134583,1583.3,13:45:21
51.474283,-113.134600,1591.4,13:45:23
51.474133,-113.134650,1599.0,13:45:25
51.473983,-113.134683,1606.0,13:45:27
51.473833,-113.134733,1612.5,13:45:29
51.473700,-113.134750,1619.0,13:45:31
51.473600,-113.134767,1625.0,13:45:33
51.473483,-113.134783,1630.9,13:45:35
51.473333,-113.134783,1637.2,13:45:37
51.473200,-113.134750,1645.4,13:45:39
51.473083,-113.134717,1655.0,13:45:41
51.472967,-113.134683,1665.7,13:45:43
51.472850,-113.134650,1676.6,13:45:45
51.472733,-113.134550,1686.0,13:45:47
51.472600,-113.134450,1693.7,13:45:49
51.472450,-113.134367,1699.7,13:45:51
51.472300,-113.134283,1705.0,13:45:53
51.472167,-113.134217,1711.5,13:45:55
51.472050,-113.134183,1719.4,13:45:57
51.471933,-113.134167,1728.1,13:45:59
51.471817,-113.134167,1735.9,13:46:01
51.471700,-113.134183,1742.8,13:46:03
51.471583,-113.134183,1748.7,13:46:05
51.471433,-113.134183,1755.4,13:46:07
51.471317,-113.134133,1763.7,13:46:09
51.471217,-113.134083,1772.7,13:46:11
51.471117,-113.134083,1781.9,13:46:13
51.471017,-113.134067,1791.1,13:46:15
51.470917,-113.134050,1798.9,13:46:17
51.470833,-113.133967,1806.3,13:46:19
51.470733,-113.133883,1812.9,13:46:21
51.470617,-113.133783,1818.7,13:46:23
51.470517,-113.133750,1824.9,13:46:25
51.470400,-113.133700,1829.5,13:46:27
51.470283,-113.133683,1837.2,13:46:29
51.470133,-113.133667,1846.3,13:46:31
51.469983,-113.133600,1855.7,13:46:33
51.469833,-113.133533,1864.5,13:46:35
51.469717,-113.133433,1874.1,13:46:37
51.469600,-113.133367,1884.5,13:46:39
51.469450,-113.133300,1896.0,13:46:41
51.469333,-113.133317,1906.6,13:46:43
51.469217,-113.133283,1916.5,13:46:45
51.469117,-113.133217,1925.8,13:46:47
51.469017,-113.133167,1935.9,13:46:49
51.468917,-113.133150,1946.6,13:46:51
51.468783,-113.133117,1957.9,13:46:53
51.468650,-113.133067,1969.4,13:46:55
51.468533,-113.132983,1979.6,13:46:57
51.468433,-113.132900,1987.6,13:46:59
51.468350,-113.132833,1995.0,13:47:01
51.468267,-113.132783,2003.0,13:47:03
51.468167,-113.132783,2011.6,13:47:05
51.468033,-113.132783,2021.0,13:47:07
51.467917,-113.132800,2031.1,13:47:09
51.467750,-113.132767,2041.6,13:47:11
51.467650,-113.132700,2052.5,13:47:13
51.467533,-113.132700,2063.0,13:47:15
51.467400,-113.132717,2072.1,13:47:17
51.467267,-113.132717,2079.9,13:47:19
51.467100,-113.132700,2087.9,13:47:21
51.466950,-113.132650,2096.4,13:47:23
51.466800,-113.132550,2104.0,13:47:25
51.466683,-113.132450,2111.5,13:47:27
51.466583,-113.132367,2118.7,13:47:29
51.466500,-113.132300,2125.8,13:47:31
51.466417,-113.132283,2133.6,13:47:33
51.466317,-113.132283,2142.2,13:47:35
51.466217,-113.132283,2150.9,13:47:37
51.466100,-113.132300,2157.6,13:47:39
51.465967,-113.132300,2163.7,13:47:41
51.465817,-113.132300,2169.5,13:47:43
51.465683,-113.132250,2176.9,13:47:45
51.465567,-113.132200,2186.2,13:47:47
51.465483,-113.132150,2197.0,13:47:49
51.465400,-113.132133,2205.5,13:47:51
51.465333,-113.132067,2212.6,13:47:53
51.465250,-113.131967,2220.8,13:47:55
51.465133,-113.131867,2230.8,13:47:57
51.465017,-113.131800,2241.8,13:47:59
51.464883,-113.131717,2253.1,13:48:01
51.464767,-113.131650,2264.1,13:48:03
51.464650,-113.131600,2275.2,13:48:05
51.464500,-113.131500,2285.9,13:48:07
51.464350,-113.131417,2295.7,13:48:09
51.464233,-113.131233,2304.5,13:48:11
51.464083,-113.131100,2313.4,13:48:13
51.463967,-113.130933,2322.4,13:48:15
51.463883,-113.130850,2331.2,13:48:17
51.463800,-113.130750,2339.2,13:48:19
51.463700,-113.130700,2348.1,13:48:21
51.463567,-113.130583,2358.7,13:48:23
51.463417,-113.130533,2369.1,13:48:25
51.463267,-113.130467,2378.3,13:48:27
51.463167,-113.130450,2387.3,13:48:29
51.463067,-113.130367,2396.8,13:48:31
51.462950,-113.130283,2407.4,13:48:33
51.462833,-113.130150,2417.8,13:48:35
51.462700,-113.130050,2428.6,13:48:37
51.462617,-113.129933,2438.3,13:48:39
51.462483,-113.129900,2445.5,13:48:41
51.462333,-113.129817,2453.7,13:48:43
51.462167,-113.129700,2463.3,13:48:45
51.462017,-113.129567,2473.5,13:48:47
51.461883,-113.129433,2484.2,13:48:49
51.461733,-113.129300,2495.6,13:48:51
51.461517,-113.129100,2512.9,13:48:54
51.461367,-113.129000,2524.7,13:48:56
51.461267,-113.128900,2535.4,13:48:58
51.461133,-113.128850,2545.0,13:49:00
51.460983,-113.128800,2553.4,13:49:02
51.460817,-113.128717,2562.4,13:49:04
51.460733,-113.128667,2567.5,13:49:05
51.460500,-113.128450,2583.7,13:49:08
51.460367,-113.128300,2594.4,13:49:10
51.460250,-113.128183,2605.6,13:49:12
51.460100,-113.128117,2616.2,13:49:14
51.459950,-113.128067,2625.7,13:49:16
51.459767,-113.127933,2635.1,13:49:18
51.459633,-113.127800,2645.4,13:49:20
51.459500,-113.127633,2656.0,13:49:22
51.459383,-113.127517,2666.7,13:49:24
51.459233,-113.127400,2677.3,13:49:26
51.459067,-113.127250,2688.0,13:49:28
51.458900,-113.127183,2697.3,13:49:30
51.458750,-113.127100,2705.6,13:49:32
51.458650,-113.127033,2713.0,13:49:34
51.458517,-113.126917,2718.5,13:49:36
51.458400,-113.126800,2723.5,13:49:38
51.458267,-113.126717,2728.7,13:49:40
51.458100,-113.126617,2735.6,13:49:42
51.457950,-113.126467,2744.6,13:49:44
51.457800,-113.126333,2755.2,13:49:46
51.457667,-113.126200,2765.8,13:49:48
51.457517,-113.126100,2775.0,13:49:50
51.457333,-113.126017,2782.8,13:49:52
51.457150,-113.125917,2789.1,13:49:54
51.456983,-113.125800,2795.3,13:49:56
51.456833,-113.125700,2800.7,13:49:58
51.456700,-113.125567,2807.9,13:50:00
51.456533,-113.125400,2816.0,13:50:02
51.456350,-113.125283,2825.4,13:50:04
51.456200,-113.125183,2835.2,13:50:06
51.456017,-113.125067,2844.4,13:50:08
51.455833,-113.124917,2852.1,13:50:10
51.455650,-113.124733,2859.8,13:50:12
51.455483,-113.124550,2867.7,13:50:14
51.455333,-113.124350,2876.2,13:50:16
51.455200,-113.124167,2886.4,13:50:18
51.455050,-113.124050,2897.1,13:50:20
51.454917,-113.123967,2907.7,13:50:22
51.454750,-113.123817,2917.1,13:50:24
51.454583,-113.123650,2925.4,13:50:26
51.454433,-113.123483,2934.4,13:50:28
51.454317,-113.123300,2943.0,13:50:30
51.454217,-113.123167,2952.3,13:50:32
51.454117,-113.123050,2962.7,13:50:34
51.453983,-113.122950,2972.7,13:50:36
51.453833,-113.122800,2982.1,13:50:38
51.453717,-113.122700,2991.7,13:50:40
51.453617,-113.122583,3002.2,13:50:42
51.453517,-113.122450,3012.9,13:50:44
51.453467,-113.122350,3024.0,13:50:46
51.453367,-113.122133,3033.1,13:50:48
51.453283,-113.121967,3041.7,13:50:50
51.453183,-113.121783,3050.7,13:50:52
51.453117,-113.121600,3059.5,13:50:54
51.453033,-113.121400,3067.7,13:50:56
51.452933,-113.121217,3076.4,13:50:58
51.452850,-113.121017,3085.1,13:51:00
51.452750,-113.120850,3094.9,13:51:02
51.452650,-113.120700,3105.4,13:51:04
51.452533,-113.120617,3116.1,13:51:06
51.452467,-113.120517,3127.2,13:51:08
51.452417,-113.120417,3137.1,13:51:10
51.452350,-113.120317,3147.2,13:51:12
51.452283,-113.120217,3158.6,13:51:14
51.452150,-113.120117,3169.7,13:51:16
51.452083,-113.119950,3179.3,13:51:18
51.451983,-113.119717,3195.9,13:51:22
51.451917,-113.119650,3204.7,13:51:24
51.451850,-113.119567,3214.4,13:51:26
51.451750,-113.119450,3225.3,13:51:28
51.451700,-113.119300,3235.9,13:51:30
51.451650,-113.119200,3246.4,13:51:32
51.451567,-113.119117,3256.5,13:51:34
51.451483,-113.119017,3267.0,13:51:36
51.451400,-113.118883,3278.3,13:51:38
51.451367,-113.118767,3289.3,13:51:40
51.451300,-113.118717,3299.5,13:51:42
51.451200,-113.118617,3307.5,13:51:44
51.451100,-113.118500,3315.9,13:51:46
51.451033,-113.118400,3325.7,13:51:48
51.450950,-113.118217,3336.9,13:51:50
51.450917,-113.118083,3347.4,13:51:52
51.450850,-113.117967,3358.5,13:51:54
51.450783,-113.117817,3369.3,13:51:56
51.450683,-113.117717,3379.6,13:51:58
51.450617,-113.117533,3388.7,13:52:00
51.450567,-113.117350,3397.8,13:52:02
51.450533,-113.117217,3408.1,13:52:04
51.450467,-113.117117,3418.6,13:52:06
51.450433,-113.117033,3428.1,13:52:08
51.450350,-113.116950,3436.6,13:52:10
51.450283,-113.116817,3446.1,13:52:12
51.450233,-113.116650,3456.8,13:52:14
51.450200,-113.116467,3467.3,13:52:16
51.450200,-113.116317,3477.4,13:52:18
51.450183,-113.116100,3495.1,13:52:22
51.450150,-113.115983,3504.2,13:52:24
51.450083,-113.115933,3513.0,13:52:26
51.450067,-113.115733,3530.2,13:52:30
51.450033,-113.115517,3551.3,13:52:34
51.449983,-113.115367,3561.7,13:52:36
51.449967,-113.115200,3572.4,13:52:38
51.449967,-113.115017,3582.3,13:52:40
51.449967,-113.114933,3591.5,13:52:42
51.449967,-113.114800,3600.7,13:52:44
51.449967,-113.114700,3611.0,13:52:46
51.449933,-113.114567,3621.1,13:52:48
51.449900,-113.114417,3631.7,13:52:50
51.449883,-113.114233,3642.5,13:52:52
51.449867,-113.114017,3653.6,13:52:54
51.449833,-113.113800,3665.5,13:52:56
51.449783,-113.113567,3675.6,13:52:58
51.449733,-113.113367,3685.5,13:53:00
51.449750,-113.113133,3695.4,13:53:02
51.449733,-113.112967,3706.2,13:53:04
51.449683,-113.112800,3716.4,13:53:06
51.449633,-113.112600,3727.2,13:53:08
51.449600,-113.112400,3738.7,13:53:10
51.449550,-113.112250,3750.4,13:53:12
51.449500,-113.112067,3761.6,13:53:14
51.449433,-113.111817,3770.2,13:53:16
51.449417,-113.111533,3778.2,13:53:18
51.449367,-113.111317,3788.1,13:53:20
51.449350,-113.110933,3810.7,13:53:24
51.449300,-113.110783,3820.5,13:53:26
51.449233,-113.110600,3830.0,13:53:28
51.449183,-113.110383,3840.2,13:53:30
51.449150,-113.110150,3850.7,13:53:32
51.449150,-113.109967,3861.7,13:53:34
51.449100,-113.109783,3873.4,13:53:36
51.449050,-113.109550,3884.3,13:53:38
51.449000,-113.109317,3894.2,13:53:40
51.449000,-113.109067,3904.0,13:53:42
51.448983,-113.108883,3914.5,13:53:44
51.448967,-113.108700,3924.5,13:53:46
51.448917,-113.108550,3935.3,13:53:48
51.448883,-113.108317,3946.3,13:53:50
51.448833,-113.108083,3956.7,13:53:52
51.448833,-113.107867,3966.0,13:53:54
51.448817,-113.107683,3975.1,13:53:56
51.448783,-113.107550,3984.2,13:53:58
51.448667,-113.107250,4003.2,13:54:02
51.448617,-113.107133,4011.5,13:54:04
51.448550,-113.107000,4020.1,13:54:06
51.448467,-113.106850,4029.0,13:54:08
51.448400,-113.106717,4037.3,13:54:10
51.448317,-113.106600,4045.0,13:54:12
51.448250,-113.106467,4051.5,13:54:14
51.448183,-113.106333,4058.9,13:54:16
51.448133,-113.106200,4067.9,13:54:18
51.448067,-113.106083,4077.3,13:54:20
51.448017,-113.105967,4085.4,13:54:22
51.447967,-113.105883,4092.4,13:54:24
51.447933,-113.105767,4099.6,13:54:26
51.447933,-113.105617,4107.7,13:54:28
51.447917,-113.105417,4117.0,13:54:30
51.447883,-113.105233,4127.8,13:54:32
51.447833,-113.105083,4138.9,13:54:34
51.447767,-113.104967,4148.7,13:54:36
51.447750,-113.104850,4157.4,13:54:38
51.447733,-113.104717,4163.9,13:54:40
51.447717,-113.104533,4169.7,13:54:42
51.447683,-113.104400,4176.5,13:54:44
51.447617,-113.104250,4184.0,13:54:46
51.447517,-113.103967,4201.8,13:54:50
51.447467,-113.103833,4212.2,13:54:52
51.447367,-113.103667,4222.3,13:54:54
51.447333,-113.103450,4232.7,13:54:56
51.447267,-113.103267,4244.2,13:54:58
51.447200,-113.103117,4255.5,13:55:00
51.447100,-113.102933,4265.8,13:55:02
51.447017,-113.102683,4275.8,13:55:04
51.446950,-113.102450,4286.0,13:55:06
51.446900,-113.102250,4296.7,13:55:08
51.446850,-113.102083,4308.7,13:55:10
51.446767,-113.101900,4321.0,13:55:12
51.446667,-113.101767,4331.9,13:55:14
51.446617,-113.101667,4340.3,13:55:16
51.446567,-113.101567,4348.9,13:55:18
51.446533,-113.101433,4357.3,13:55:20
51.446517,-113.101267,4366.0,13:55:22
51.446467,-113.101050,4375.5,13:55:24
51.446400,-113.100883,4386.0,13:55:26
51.446317,-113.100733,4397.0,13:55:28
51.446250,-113.100583,4408.4,13:55:30
51.446167,-113.100450,4420.3,13:55:32
51.446083,-113.100300,4432.4,13:55:34
51.446017,-113.100083,4444.2,13:55:36
51.445950,-113.099867,4455.6,13:55:38
51.445917,-113.099667,4464.0,13:55:40
51.445883,-113.099483,4471.6,13:55:42
51.445850,-113.099317,4478.6,13:55:44
51.445783,-113.099133,4486.7,13:55:46
51.445717,-113.098950,4496.7,13:55:48
51.445633,-113.098800,4507.7,13:55:50
51.445583,-113.098583,4518.8,13:55:52
51.445500,-113.098383,4530.2,13:55:54
51.445450,-113.098183,4541.9,13:55:56
51.445367,-113.098033,4553.5,13:55:58
51.445217,-113.097617,4575.6,13:56:02
51.445183,-113.097433,4583.8,13:56:04
51.445133,-113.097300,4592.0,13:56:06
51.445083,-113.097167,4601.5,13:56:08
51.444983,-113.097000,4611.3,13:56:10
51.444917,-113.096817,4622.3,13:56:12
51.444850,-113.096650,4634.0,13:56:14
51.444800,-113.096500,4645.0,13:56:16
51.444733,-113.096367,4654.8,13:56:18
51.444633,-113.096250,4665.7,13:56:20
51.444517,-113.096000,4682.9,13:56:24
51.444483,-113.095800,4692.2,13:56:26
51.444417,-113.095583,4702.4,13:56:28
51.444333,-113.095417,4714.2,13:56:30
51.444200,-113.095133,4735.7,13:56:34
51.444150,-113.094950,4745.5,13:56:36
51.444083,-113.094750,4756.5,13:56:38
51.443883,-113.094433,4780.4,13:56:42
51.443800,-113.094317,4792.3,13:56:44
51.443700,-113.094150,4804.3,13:56:46
51.443467,-113.093783,4826.7,13:56:50
51.443367,-113.093567,4836.3,13:56:52
51.443217,-113.093383,4845.5,13:56:54
51.443100,-113.093233,4855.8,13:56:56
51.443017,-113.093067,4867.1,13:56:58
51.442833,-113.092650,4888.0,13:57:02
51.442717,-113.092450,4897.4,13:57:04
51.442567,-113.092300,4906.5,13:57:06
51.442450,-113.092167,4915.8,13:57:08
51.442350,-113.092017,4926.3,13:57:10
51.442233,-113.091833,4937.8,13:57:12
51.442167,-113.091667,4948.2,13:57:14
51.442100,-113.091483,4957.9,13:57:16
51.442033,-113.091317,4967.6,13:57:18
51.441967,-113.091133,4977.9,13:57:20
51.441783,-113.090850,4999.5,13:57:24
51.441683,-113.090667,5011.4,13:57:26
51.441533,-113.090317,5032.8,13:57:30
51.441433,-113.090167,5043.8,13:57:32
51.441367,-113.090033,5054.9,13:57:34
51.441300,-113.089900,5066.4,13:57:36
51.441200,-113.089700,5076.2,13:57:38
51.441100,-113.089483,5086.7,13:57:40
51.441017,-113.089300,5097.6,13:57:42
51.440933,-113.089167,5109.2,13:57:44
51.440817,-113.088967,5121.4,13:57:46
51.440717,-113.088783,5133.7,13:57:48
51.440517,-113.088600,5151.2,13:57:51
51.440383,-113.088500,5162.3,13:57:53
51.440250,-113.088317,5172.5,13:57:55
51.440133,-113.088083,5182.0,13:57:57
51.440067,-113.087867,5190.9,13:57:59
51.439983,-113.087700,5199.4,13:58:01
51.439917,-113.087550,5208.5,13:58:03
51.439833,-113.087367,5218.8,13:58:05
51.439750,-113.087183,5230.9,13:58:07
51.439633,-113.086967,5242.3,13:58:09
51.439583,-113.086833,5247.3,13:58:10
51.439450,-113.086633,5255.2,13:58:12
51.439317,-113.086450,5263.5,13:58:14
51.439233,-113.086283,5271.8,13:58:16
51.439133,-113.086100,5281.4,13:58:18
51.439050,-113.085900,5292.2,13:58:20
51.438983,-113.085717,5304.0,13:58:22
51.438883,-113.085517,5316.0,13:58:24
51.438783,-113.085367,5328.6,13:58:26
51.438733,-113.085167,5339.7,13:58:28
51.438667,-113.084950,5349.5,13:58:30
51.438467,-113.084500,5371.1,13:58:34
51.438333,-113.084333,5382.3,13:58:36
51.438267,-113.084167,5392.8,13:58:38
51.438183,-113.083983,5403.9,13:58:40
51.438100,-113.083800,5415.4,13:58:42
51.437983,-113.083583,5426.7,13:58:44
51.437850,-113.083433,5437.3,13:58:46
51.437767,-113.083283,5445.5,13:58:48
51.437700,-113.083167,5453.9,13:58:50
51.437617,-113.083000,5464.1,13:58:52
51.437517,-113.082833,5475.6,13:58:54
51.437417,-113.082550,5486.4,13:58:56
51.437283,-113.082350,5496.5,13:58:58
51.437033,-113.082050,5513.0,13:59:02
51.436950,-113.081917,5521.6,13:59:04
51.436850,-113.081750,5532.2,13:59:06
51.436767,-113.081533,5543.2,13:59:08
51.436683,-113.081283,5553.4,13:59:10
51.436550,-113.081033,5562.3,13:59:12
51.436450,-113.080833,5571.8,13:59:14
51.436317,-113.080600,5581.8,13:59:16
51.436200,-113.080467,5591.6,13:59:18
51.436117,-113.080283,5601.8,13:59:20
51.436033,-113.080083,5611.9,13:59:22
51.435933,-113.079833,5619.9,13:59:24
51.435800,-113.079617,5628.3,13:59:26
51.435683,-113.079450,5637.8,13:59:28
51.435567,-113.079300,5648.2,13:59:30
51.435483,-113.079117,5659.9,13:59:32
51.435367,-113.078900,5671.7,13:59:34
51.435217,-113.078700,5681.0,13:59:36
51.435067,-113.078517,5689.0,13:59:38
51.434950,-113.078300,5697.1,13:59:40
51.434833,-113.078133,5705.4,13:59:42
51.434750,-113.078000,5713.7,13:59:44
51.434683,-113.077833,5722.0,13:59:46
51.434600,-113.077683,5732.0,13:59:48
51.434467,-113.077533,5742.4,13:59:50
51.434350,-113.077400,5752.7,13:59:52
51.434233,-113.077183,5763.6,13:59:54
51.434100,-113.077067,5774.4,13:59:56
51.433983,-113.076917,5784.9,13:59:58
51.433917,-113.076817,5795.5,14:00:00
51.433817,-113.076650,5806.3,14:00:02
51.433750,-113.076450,5816.7,14:00:04
51.433633,-113.076250,5826.3,14:00:06
51.433550,-113.076117,5837.1,14:00:08
51.433450,-113.075950,5849.0,14:00:10
51.433383,-113.075833,5860.7,14:00:12
51.433317,-113.075700,5872.9,14:00:14
51.433217,-113.075500,5884.1,14:00:16
51.433117,-113.075300,5894.2,14:00:18
51.433017,-113.075100,5904.9,14:00:20
51.432967,-113.074933,5916.0,14:00:22
51.432850,-113.074817,5927.7,14:00:24
51.432667,-113.074667,5943.5,14:00:27
51.432617,-113.074650,5947.8,14:00:28
51.432517,-113.074583,5954.8,14:00:30
51.432467,-113.074550,5957.4,14:00:31
51.432300,-113.074317,5968.6,14:00:35
51.432233,-113.074233,5971.7,14:00:36
51.432133,-113.074050,5978.9,14:00:38
51.432050,-113.073933,5986.8,14:00:40
51.431967,-113.073817,5995.7,14:00:42
51.431867,-113.073650,6006.1,14:00:44
51.431750,-113.073500,6016.5,14:00:46
51.431533,-113.073333,6030.1,14:00:49
51.431383,-113.073200,6039.8,14:00:51
51.431283,-113.073050,6050.1,14:00:53
51.431250,-113.073000,6055.3,14:00:54
51.431067,-113.072867,6070.3,14:00:57
51.431000,-113.072833,6075.3,14:00:58
51.430833,-113.072650,6091.8,14:01:01
51.430783,-113.072600,6097.6,14:01:02
51.430617,-113.072367,6115.2,14:01:05
51.430567,-113.072317,6121.5,14:01:06
51.430417,-113.072100,6141.1,14:01:09
51.430350,-113.071917,6153.6,14:01:11
51.430217,-113.071750,6165.0,14:01:13
51.430117,-113.071583,6177.2,14:01:15
51.429983,-113.071433,6189.0,14:01:17
51.429867,-113.071283,6201.9,14:01:19
51.429717,-113.071167,6212.8,14:01:21
51.429550,-113.071000,6221.9,14:01:23
51.429417,-113.070867,6229.1,14:01:25
51.429267,-113.070750,6237.9,14:01:27
51.429017,-113.070483,6260.0,14:01:31
51.428883,-113.070317,6272.2,14:01:33
51.428733,-113.070250,6283.5,14:01:35
51.428583,-113.070100,6294.4,14:01:37
51.428450,-113.069900,6305.0,14:01:39
51.428317,-113.069717,6316.3,14:01:41
51.428167,-113.069550,6328.5,14:01:43
51.428050,-113.069450,6340.3,14:01:45
51.427950,-113.069317,6351.9,14:01:47
51.427833,-113.069133,6364.1,14:01:49
51.427683,-113.069033,6376.2,14:01:51
51.427550,-113.068950,6386.6,14:01:53
51.427433,-113.068883,6395.1,14:01:55
51.427317,-113.068783,6403.2,14:01:57
51.427083,-113.068467,6422.6,14:02:01
51.426983,-113.068300,6431.7,14:02:03
51.426900,-113.068117,6439.4,14:02:05
51.426783,-113.067933,6447.9,14:02:07
51.426633,-113.067717,6457.5,14:02:09
51.426483,-113.067600,6468.1,14:02:11
51.426367,-113.067433,6478.6,14:02:13
51.426250,-113.067200,6487.5,14:02:15
51.426100,-113.067000,6495.3,14:02:17
51.425950,-113.066783,6502.8,14:02:19
51.425767,-113.066600,6509.3,14:02:21
51.425600,-113.066433,6516.2,14:02:23
51.425467,-113.066267,6522.8,14:02:25
51.425333,-113.066100,6530.2,14:02:27
51.425167,-113.065983,6537.8,14:02:29
51.425000,-113.065833,6546.9,14:02:31
51.424850,-113.065700,6557.1,14:02:33
51.424733,-113.065567,6568.3,14:02:35
51.424567,-113.065433,6580.5,14:02:37
51.424383,-113.065333,6592.1,14:02:39
51.424267,-113.065233,6602.5,14:02:41
51.424150,-113.065067,6612.7,14:02:43
51.423983,-113.064883,6622.8,14:02:45
51.423817,-113.064683,6631.9,14:02:47
51.423633,-113.064517,6640.5,14:02:49
51.423467,-113.064350,6649.6,14:02:51
51.423317,-113.064183,6659.7,14:02:53
51.423183,-113.064050,6670.6,14:02:55
51.423017,-113.063917,6681.8,14:02:57
51.422867,-113.063733,6693.2,14:02:59
51.422717,-113.063533,6704.4,14:03:01
51.422583,-113.063367,6716.5,14:03:03
51.422450,-113.063200,6729.0,14:03:05
51.422300,-113.063133,6741.2,14:03:07
51.422150,-113.062967,6753.7,14:03:09
51.422000,-113.062800,6766.5,14:03:11
51.421883,-113.062550,6778.2,14:03:13
51.421767,-113.062367,6789.8,14:03:15
51.421667,-113.062200,6802.1,14:03:17
51.421533,-113.062050,6815.6,14:03:19
51.421450,-113.061883,6829.8,14:03:21
51.421317,-113.061700,6844.1,14:03:23
51.421233,-113.061517,6857.6,14:03:25
51.421150,-113.061300,6869.3,14:03:27
51.421033,-113.061100,6879.2,14:03:29
51.420917,-113.060850,6890.4,14:03:31
51.420800,-113.060750,6901.8,14:03:33
51.420667,-113.060583,6912.2,14:03:35
51.420583,-113.060467,6922.5,14:03:37
51.420467,-113.060283,6932.4,14:03:39
51.420400,-113.060150,6942.2,14:03:41
51.420300,-113.059967,6952.9,14:03:43
51.420217,-113.059817,6964.9,14:03:45
51.420100,-113.059600,6978.5,14:03:47
51.419967,-113.059400,6989.5,14:03:49
51.419800,-113.059217,6997.1,14:03:51
51.419667,-113.059083,7006.4,14:03:53
51.419533,-113.058933,7015.0,14:03:55
51.419450,-113.058817,7024.5,14:03:57
51.419333,-113.058650,7035.3,14:03:59
51.419067,-113.058300,7059.6,14:04:03
51.418950,-113.058133,7072.1,14:04:05
51.418767,-113.057933,7084.4,14:04:07
